FID,pointid,grid_code,reforest,recultivat,area,RASTERVALU,Longitude,Latitude,lu
418470,749071,532927,2,8,81000,0.81,-472066,2648036,0
418481,749095,530127,2,8,139500,1.395,-197967,2648131,0
418486,749103,530127,2,8,188100,1.881,-188392,2647927,0
418495,749116,532331,2,8,169200,1.692,-274879,2648019,0
418506,749129,532331,2,8,47700,0.477,-272023,2647637,0
418507,749130,530302,2,8,67500,0.675,-118352,2647752,0
418512,749138,532301,2,8,59400,0.594,-360684,2647584,0
418536,749196,532331,2,8,51300,0.513,-273207,2647041,0
418538,749199,532331,2,8,125100,1.251,-274671,2647158,0
418540,749202,532331,2,8,41400,0.414,-273815,2646939,0
418542,749205,530304,2,8,93600,0.936,-139324,2646954,0
418547,749215,530103,2,8,184500,1.845,-213138,2647026,0
418550,749218,530302,2,8,55800,0.558,-118307,2646926,0
418569,749253,530304,2,8,79200,0.792,-163935,2646451,0
418575,749264,530302,2,8,218700,2.187,-108853,2646532,0
418582,749277,532331,2,8,86400,0.864,-273720,2646229,0
418593,749297,532324,2,8,47700,0.477,-385385,2646075,0
418594,749298,530124,2,8,74700,0.747,-251244,2646107,0
418599,749305,530304,2,8,60300,0.603,-137470,2646048,0
418611,749325,530502,2,8,56700,0.567,-579435,2645818,0
418613,749329,530302,2,8,54000,0.54,-117310,2645798,0
418629,749369,532323,2,8,50400,0.504,-347555,2645454,0
418635,749376,530302,2,8,49500,0.495,-109395,2645424,0
418647,749401,532323,2,8,103500,1.035,-338866,2645283,0
418650,749405,533123,2,8,388800,3.888,-689886,2645324,0
418656,749418,530127,2,8,352800,3.528,-195112,2645412,0
418662,749433,530304,2,8,82800,0.828,-130515,2645051,0
418672,749447,532331,2,8,57600,0.576,-272225,2644910,0
418677,749456,532331,2,8,81900,0.819,-273142,2644836,0
418684,749468,532301,2,8,70200,0.702,-362164,2644758,0
418689,749481,532331,2,8,106200,1.062,-284379,2644682,0
418692,749484,530127,2,8,611100,6.111,-186720,2645079,0
418698,749492,532331,2,8,131400,1.314,-272605,2644610,0
418700,749494,532324,2,8,57600,0.576,-384270,2644472,0
418707,749506,530581,2,8,96300,0.963,-647629,2644431,0
418718,749523,530102,2,8,469800,4.698,-235233,2644516,0
418722,749529,532331,2,8,64800,0.648,-274333,2644220,0
418725,749533,530127,2,8,230400,2.304,-189701,2644289,0
418732,749545,530304,2,8,36900,0.369,-149084,2644067,0
418733,749547,530302,2,8,152100,1.521,-116618,2644197,0
418743,749566,530302,2,8,57600,0.576,-115511,2643957,0
418750,749576,530304,2,8,116100,1.161,-141522,2643961,0
418755,749582,532331,2,8,34200,0.342,-273524,2643834,0
418756,749584,530302,2,8,204300,2.043,-113960,2643995,0
418764,749595,532301,2,8,51300,0.513,-363323,2643804,0
418765,749596,532331,2,8,87300,0.873,-337642,2643821,0
418766,749596,532331,2,8,87300,0.873,-337642,2643821,0
418781,749617,530304,2,8,55800,0.558,-140452,2643602,0
418785,749623,532301,2,8,91800,0.918,-357438,2643640,0
418789,749629,532331,2,8,45900,0.459,-329735,2643480,0
418811,749671,530304,2,8,207900,2.079,-141985,2643350,0
418821,749688,532331,2,8,40500,0.405,-272194,2643035,0
418834,749707,532324,2,8,42300,0.423,-380734,2642887,0
418840,749714,532331,2,8,44100,0.441,-272620,2642862,0
418841,749715,530304,2,8,21600,0.216,-135235,2642785,0
418884,749792,532331,2,8,66600,0.666,-280371,2642233,0
418888,749797,532331,2,8,51300,0.513,-278957,2642229,0
418891,749803,532331,2,8,40500,0.405,-273529,2642272,0
418893,749805,530304,2,8,52200,0.522,-134792,2642164,0
418896,749810,530304,2,8,95400,0.954,-147449,2642166,0
418898,749813,530502,2,8,354600,3.546,-621443,2642483,0
418909,749834,530304,2,8,79200,0.792,-138427,2642063,0
418920,749855,532301,2,8,104400,1.044,-354545,2641884,0
418921,749856,532331,2,8,56700,0.567,-281972,2641828,0
418936,749886,530581,2,8,243900,2.439,-653634,2641895,0
418940,749892,530581,2,8,63900,0.639,-652160,2641466,0
418952,749907,530502,2,8,84600,0.846,-621092,2641294,0
418957,749914,532331,2,8,115200,1.152,-328040,2641456,0
418958,749915,530127,2,8,197100,1.971,-189236,2641591,0
418961,749918,532331,2,8,141300,1.413,-274984,2641435,0
418976,749940,530304,2,8,96300,0.963,-159715,2641069,0
418985,749955,532331,2,8,186300,1.863,-282130,2641032,0
418995,749974,533123,2,8,135000,1.35,-692384,2640853,0
419023,750037,530502,2,8,219600,2.196,-621347,2640385,0
419027,750043,533123,2,8,138600,1.386,-693063,2640448,0
419028,750044,530322,2,8,51300,0.513,-128227,2640311,0
419029,750045,530322,2,8,62100,0.621,-124456,2640315,0
419043,750076,532324,2,8,216000,2.16,-381008,2640265,0
419053,750096,530581,2,8,83700,0.837,-652065,2640093,0
419067,750118,530581,2,8,73800,0.738,-652814,2639709,0
419078,750152,532324,2,8,70200,0.702,-381782,2639394,0
419080,750155,532331,2,8,134100,1.341,-272137,2639348,0
419083,750159,530322,2,8,32400,0.324,-127578,2639213,0
419091,750172,532331,2,8,115200,1.152,-311212,2639103,0
419094,750176,532331,2,8,93600,0.936,-310630,2639150,0
419103,750198,530127,2,8,295200,2.952,-195275,2639017,0
419121,750235,532301,2,8,99000,0.99,-363298,2638831,0
419131,750250,532301,2,8,19800,0.198,-364957,2638449,0
419141,750270,532301,2,8,87300,0.873,-365582,2638520,0
419144,750275,530111,2,8,83700,0.837,-204645,2638378,0
419145,750276,530111,2,8,54000,0.54,-199084,2638341,0
419158,750297,532331,2,8,179100,1.791,-273483,2638318,0
419159,750298,530125,2,8,279000,2.79,-179866,2638464,0
419163,750305,530502,2,8,305100,3.051,-620862,2638471,0
419179,750345,532301,2,8,128700,1.287,-363948,2638019,0
419182,750350,532301,2,8,102600,1.026,-366437,2637851,0
419187,750360,532324,2,8,36000,0.36,-379208,2637728,0
419190,750367,530125,2,8,83700,0.837,-179617,2637868,0
419195,750372,530127,2,8,217800,2.178,-195278,2637885,0
419210,750401,532331,2,8,27000,0.27,-293858,2637397,0
419214,750407,530322,2,8,31500,0.315,-130954,2637424,0
419224,750428,532324,2,8,43200,0.432,-377545,2637214,0
419225,750435,530111,2,8,62100,0.621,-204673,2637224,0
419228,750441,532331,2,8,107100,1.071,-281675,2637123,0
419237,750458,532301,2,8,74700,0.747,-337488,2636938,0
419276,750526,532301,2,8,64800,0.648,-361656,2636513,0
419287,750546,532301,2,8,52200,0.522,-359992,2636287,0
419291,750558,530581,2,8,220500,2.205,-667741,2636401,0
419292,750564,532301,2,8,43200,0.432,-360567,2636092,0
419313,750603,530581,2,8,69300,0.693,-648024,2635804,0
419326,750627,532331,2,8,33300,0.333,-293556,2635649,0
419338,750645,532331,2,8,46800,0.468,-293396,2635391,0
419347,750669,530502,2,8,216900,2.169,-588145,2635271,0
419356,750679,532301,2,8,50400,0.504,-363978,2635192,0
419358,750682,532301,2,8,28800,0.288,-336982,2635055,0
419360,750686,532301,2,8,42300,0.423,-336096,2635107,0
419363,750690,532331,2,8,40500,0.405,-272353,2635139,0
419374,750708,532301,2,8,126900,1.269,-365823,2635153,0
419377,750715,532301,2,8,64800,0.648,-336442,2634892,0
419378,750719,532301,2,8,52200,0.522,-363154,2634854,0
419379,750721,530102,2,8,260100,2.601,-236572,2635197,0
419381,750726,532331,2,8,45000,0.45,-284161,2634716,0
419389,750748,530581,2,8,37800,0.378,-655359,2634689,0
419393,750754,530304,2,8,119700,1.197,-169105,2634672,0
419399,750767,530111,2,8,163800,1.638,-205685,2634622,0
419409,750784,530581,2,8,411300,4.113,-654128,2634746,0
419412,750790,530127,2,8,214200,2.142,-196024,2634567,0
419420,750805,532301,2,8,50400,0.504,-337276,2634151,0
419439,750833,530322,2,8,47700,0.477,-150890,2633983,0
419457,750860,532301,2,8,37800,0.378,-338062,2633829,0
419474,750890,532301,2,8,34200,0.342,-353164,2633586,0
419490,750914,530502,2,8,171900,1.719,-603415,2633537,0
419493,750921,532301,2,8,96300,0.963,-337051,2633384,0
419498,750938,530581,2,8,213300,2.133,-653601,2633358,0
419552,751033,530502,2,8,209700,2.097,-620667,2632727,0
419553,751036,530111,2,8,191700,1.917,-203861,2632615,0
419581,751099,532301,2,8,62100,0.621,-338601,2631941,0
419597,751126,532331,2,8,144900,1.449,-321814,2631986,0
419608,751145,532301,2,8,48600,0.486,-351001,2631536,0
419614,751155,530502,2,8,653400,6.534,-567451,2631891,0
419615,751156,532301,2,8,117900,1.179,-338091,2631699,0
419616,751157,530102,2,8,108000,1.08,-238188,2631554,0
419620,751163,532324,2,8,129600,1.296,-375056,2631682,0
419626,751175,532324,2,8,60300,0.603,-376840,2631372,0
419628,751179,532301,2,8,47700,0.477,-339701,2631341,0
419638,751195,530125,2,8,122400,1.224,-171546,2631341,0
419646,751217,532301,2,8,72900,0.729,-337304,2631237,0
419651,751226,530502,2,8,380700,3.807,-616815,2631329,0
419679,751285,532301,2,8,32400,0.324,-353992,2630586,0
419684,751295,532301,2,8,54000,0.54,-353580,2630577,0
419707,751340,532301,2,8,33300,0.333,-354972,2630224,0
419710,751348,530111,2,8,126000,1.26,-204502,2630319,0
419794,751527,533123,2,8,324900,3.249,-716375,2629090,0
419807,751550,530502,2,8,61200,0.612,-579956,2628908,0
419815,751564,532301,2,8,102600,1.026,-337775,2628840,0
419845,751621,530125,2,8,216000,2.16,-170949,2628726,0
419849,751626,532301,2,8,55800,0.558,-338658,2628369,0
419855,751640,530111,2,8,71100,0.711,-212832,2628357,0
419885,751691,532301,2,8,36000,0.36,-338011,2627955,0
419902,751732,530322,2,8,81000,0.81,-103172,2627813,0
419929,751783,530112,2,8,132300,1.323,-242735,2627476,0
419954,751820,532301,2,8,59400,0.594,-336710,2627086,0
419959,751828,530322,2,8,45900,0.459,-123657,2627033,0
419972,751862,530111,2,8,108900,1.089,-199039,2627068,0
419981,751885,532301,2,8,33300,0.333,-336026,2626766,0
419982,751886,530125,2,8,450000,4.5,-164310,2627018,0
419983,751892,530125,2,8,72000,0.72,-168314,2626707,0
420006,751934,530322,2,8,16200,0.162,-123610,2626431,0
420023,751966,530125,2,8,122400,1.224,-167786,2626256,0
420027,751974,532301,2,8,106200,1.062,-335657,2626218,0
420063,752037,530112,2,8,206100,2.061,-248783,2625897,0
420087,752078,530322,2,8,107100,1.071,-107967,2625480,0
420116,752139,533122,2,8,150300,1.503,-670266,2625077,0
420183,752263,532301,2,8,82800,0.828,-334094,2624071,0
420189,752275,532301,2,8,125100,1.251,-335753,2624131,0
420202,752306,530502,2,8,136800,1.368,-619134,2623791,0
420254,752383,533122,2,8,194400,1.944,-669752,2623182,0
420348,752551,532331,2,8,227700,2.277,-316109,2622201,0
420351,752555,532331,2,8,108000,1.08,-314892,2621842,0
420366,752584,530502,2,8,101700,1.017,-619615,2621533,0
420387,752626,530502,2,8,162000,1.62,-620070,2621257,0
420388,752628,532331,2,8,52200,0.522,-314252,2621226,0
420414,752674,530521,2,8,126900,1.269,-597127,2620943,0
420424,752687,532301,2,8,77400,0.774,-356003,2620793,0
420431,752697,533122,2,8,182700,1.827,-674311,2620771,0
420471,752778,532331,2,8,279900,2.799,-315514,2620070,0
420572,752950,530521,2,8,70200,0.702,-595563,2618556,0
420580,752961,533122,2,8,159300,1.593,-659680,2618473,0
420612,753017,533123,2,8,178200,1.782,-697123,2618073,0
420613,753018,530324,2,8,58500,0.585,-101358,2617997,0
420629,753045,530125,2,8,184500,1.845,-176549,2617833,0
420653,753085,532301,2,8,80100,0.801,-354701,2617350,0
420659,753098,530125,2,8,71100,0.711,-184519,2617387,0
420675,753130,530521,2,8,531900,5.319,-595161,2617271,0
420689,753150,530521,2,8,366300,3.663,-591364,2617060,0
420691,753153,530125,2,8,62100,0.621,-184100,2616880,0
420700,753166,530125,2,8,117900,1.179,-176394,2616856,0
420723,753201,530521,2,8,157500,1.575,-593540,2616404,0
420737,753226,530521,2,8,66600,0.666,-590377,2616238,0
420750,753258,530521,2,8,83700,0.837,-592395,2616031,0
420790,753322,530322,2,8,42300,0.423,-114573,2615411,0
420797,753338,530125,2,8,59400,0.594,-198031,2615317,0
420808,753355,532301,2,8,70200,0.702,-357268,2615198,0
420812,753364,530521,2,8,462600,4.626,-591558,2615289,0
420813,753365,530125,2,8,97200,0.972,-183939,2615113,0
420824,753382,530125,2,8,114300,1.143,-184610,2615054,0
420831,753389,533123,2,8,158400,1.584,-700347,2615063,0
420863,753462,530521,2,8,64800,0.648,-604367,2614298,0
420867,753473,533123,2,8,962100,9.621,-737691,2614594,0
420872,753478,533123,2,8,319500,3.195,-699633,2614287,0
420873,753479,530125,2,8,150300,1.503,-184032,2614132,0
420883,753492,530125,2,8,105300,1.053,-196108,2614201,0
420897,753517,532301,2,8,52200,0.522,-357608,2613841,0
420911,753549,530125,2,8,72900,0.729,-186785,2613738,0
420926,753576,530521,2,8,63900,0.639,-590476,2613232,0
420929,753582,530125,2,8,160200,1.602,-185144,2613220,0
420930,753583,530125,2,8,224100,2.241,-180360,2613303,0
420937,753599,530125,2,8,357300,3.573,-176750,2613320,0
420949,753625,530125,2,8,131400,1.314,-186704,2612903,0
420956,753639,530126,2,8,132300,1.323,-166626,2612700,0
420960,753644,530521,2,8,57600,0.576,-591208,2612555,0
420974,753675,533123,2,8,171000,1.71,-715236,2612330,0
420987,753696,532301,2,8,179100,1.791,-354479,2612284,0
421000,753727,530521,2,8,83700,0.837,-591148,2611853,0
421002,753729,530125,2,8,212400,2.124,-187174,2612176,0
421015,753759,532301,2,8,189900,1.899,-353505,2611671,0
421026,753776,533123,2,8,72900,0.729,-738726,2611436,0
421027,753777,530521,2,8,91800,0.918,-591225,2611341,0
421036,753793,533123,2,8,171900,1.719,-714783,2611265,0
421045,753815,533123,2,8,189000,1.89,-699447,2610995,0
421088,753890,530521,2,8,75600,0.756,-591137,2610298,0
421095,753902,530125,2,8,66600,0.666,-185523,2610179,0
421106,753923,530126,2,8,354600,3.546,-162760,2610187,0
421108,753928,533123,2,8,1054800,10.548,-699906,2610381,0
421110,753933,532301,2,8,63900,0.639,-354047,2609870,0
421133,753972,533123,2,8,139500,1.395,-716478,2609521,0
421208,754092,530125,2,8,742500,7.425,-186003,2609024,0
421212,754097,530125,2,8,234900,2.349,-179266,2608535,0
421245,754167,530521,2,8,153000,1.53,-589301,2607883,0
421259,754196,533123,2,8,346500,3.465,-713077,2607699,0
421267,754209,530125,2,8,270000,2.7,-184952,2607429,0
421274,754218,530425,2,8,37800,0.378,-288107,2607164,0
421278,754224,530114,2,8,84600,0.846,-213432,2607212,0
421292,754245,530521,2,8,126900,1.269,-590435,2606969,0
421304,754262,530126,2,8,242100,2.421,-165417,2607056,0
421327,754297,530425,2,8,43200,0.432,-278969,2606313,0
421332,754307,530126,2,8,244800,2.448,-166215,2606360,0
421361,754369,530521,2,8,92700,0.927,-588176,2605377,0
421422,754467,530521,2,8,1011600,10.116,-589439,2605758,0
421490,754597,530126,2,8,171900,1.719,-163083,2603391,0
421530,754669,530523,2,8,81900,0.819,-625369,2602587,0
421600,754789,530125,2,8,601200,6.012,-184775,2601783,0
421611,754806,530323,2,8,72000,0.72,-109160,2601206,0
421640,754860,530112,2,8,94500,0.945,-249272,2600771,0
421641,754861,530125,2,8,217800,2.178,-196574,2600869,0
421655,754885,530125,2,8,284400,2.844,-185703,2600645,0
421665,754900,530125,2,8,237600,2.376,-195315,2600612,0
421674,754912,530425,2,8,19800,0.198,-298068,2600155,0
421684,754933,533123,2,8,321300,3.213,-718796,2600342,0
421687,754938,530126,2,8,225000,2.25,-159279,2600136,0
421691,754944,530481,2,8,218700,2.187,-203274,2600234,0
421696,754956,533122,2,8,181800,1.818,-686029,2599941,0
421719,755004,530523,2,8,171000,1.71,-662210,2599508,0
421740,755047,530125,2,8,576900,5.769,-184296,2599468,0
421750,755070,530126,2,8,253800,2.538,-163107,2598974,0
421766,755097,530481,2,8,61200,0.612,-204663,2598510,0
421820,755186,530114,2,8,50400,0.504,-225550,2597752,0
421824,755193,530125,2,8,277200,2.772,-189450,2597912,0
421844,755218,530425,2,8,67500,0.675,-284481,2597450,0
421863,755253,530126,2,8,311400,3.114,-172374,2597415,0
421868,755263,530481,2,8,77400,0.774,-203725,2597148,0
421886,755296,530126,2,8,268200,2.682,-158666,2596971,0
421896,755314,530425,2,8,69300,0.693,-284559,2596671,0
421909,755329,530125,2,8,74700,0.747,-188467,2596492,0
421913,755335,530112,2,8,89100,0.891,-238760,2596543,0
421951,755390,530125,2,8,708300,7.083,-189581,2596577,0
421959,755401,530481,2,8,279900,2.799,-203808,2596061,0
421988,755449,530425,2,8,50400,0.504,-289896,2595406,0
422001,755480,530126,2,8,227700,2.277,-164832,2595406,0
422009,755497,530125,2,8,177300,1.773,-189881,2595352,0
422012,755501,530125,2,8,64800,0.648,-186350,2594957,0
422014,755507,530125,2,8,1428300,14.283,-186353,2596755,0
422017,755511,530125,2,8,584100,5.841,-188185,2595386,0
422022,755519,530523,2,8,126900,1.269,-629628,2594930,0
422023,755520,530481,2,8,65700,0.657,-204506,2594839,0
422027,755526,533123,2,8,252000,2.52,-729534,2594939,0
422033,755535,530126,2,8,368100,3.681,-173691,2595037,0
422052,755567,530126,2,8,93600,0.936,-174521,2594547,0
422101,755656,533123,2,8,262800,2.628,-723980,2593993,0
422102,755657,530125,2,8,199800,1.998,-185111,2594048,0
422110,755672,530126,2,8,459900,4.599,-176346,2593949,0
422115,755683,533123,2,8,176400,1.764,-727246,2593814,0
422119,755691,530425,2,8,45900,0.459,-303278,2593556,0
422137,755723,530425,2,8,45900,0.459,-303110,2593331,0
422145,755742,530323,2,8,210600,2.106,-96416,2593271,0
422184,755813,530181,2,8,291600,2.916,-267060,2592958,0
422186,755816,533123,2,8,258300,2.583,-728870,2592766,0
422204,755850,533122,2,8,81900,0.819,-695137,2592282,0
422206,755852,530324,2,8,199800,1.998,-71204,2592443,0
422242,755932,530425,2,8,85500,0.855,-293096,2591695,0
422254,755954,530126,2,8,143100,1.431,-177054,2591515,0
422262,755968,530523,2,8,115200,1.152,-638249,2591429,0
422293,756024,530523,2,8,75600,0.756,-627671,2590878,0
422310,756055,530115,2,8,207900,2.079,-232211,2590617,0
422311,756058,533122,2,8,104400,1.044,-681625,2590389,0
422312,756059,530115,2,8,89100,0.891,-257816,2590537,0
422323,756083,530126,2,8,254700,2.547,-177201,2590594,0
422372,756191,530523,2,8,188100,1.881,-627257,2589373,0
422375,756197,530125,2,8,126900,1.269,-188790,2589285,0
422379,756205,530425,2,8,63900,0.639,-284340,2588979,0
422426,756280,533122,2,8,83700,0.837,-682435,2588236,0
422472,756367,530115,2,8,180000,1.8,-231919,2587660,0
422492,756401,530521,2,8,219600,2.196,-584258,2587401,0
422511,756430,533122,2,8,107100,1.071,-684411,2587057,0
422533,756465,533122,2,8,142200,1.422,-683580,2586941,0
422539,756475,530523,2,8,173700,1.737,-625509,2586882,0
422542,756482,533122,2,8,67500,0.675,-682273,2586833,0
422560,756518,530126,2,8,297000,2.97,-176450,2586729,0
422597,756588,530115,2,8,342900,3.429,-229004,2586138,0
422610,756618,530115,2,8,847800,8.478,-232091,2586270,0
422614,756627,530115,2,8,157500,1.575,-230147,2585987,0
422621,756641,530115,2,8,120600,1.206,-233520,2585705,0
422645,756687,530126,2,8,177300,1.773,-178294,2585276,0
422654,756700,530115,2,8,158400,1.584,-231048,2585157,0
422660,756708,530523,2,8,142200,1.422,-625889,2585154,0
422673,756728,532322,2,8,121500,1.215,-342545,2584946,0
422682,756739,530126,2,8,210600,2.106,-177723,2584995,0
422728,756822,530115,2,8,469800,4.698,-231834,2584421,0
422734,756834,530126,2,8,132300,1.323,-179364,2584282,0
422751,756862,530126,2,8,231300,2.313,-175700,2584313,0
422767,756887,530126,2,8,198000,1.98,-178819,2583946,0
422793,756932,530425,2,8,40500,0.405,-280229,2583424,0
422794,756933,530126,2,8,181800,1.818,-172543,2583462,0
422799,756940,530126,2,8,145800,1.458,-177099,2583398,0
